Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Total
M9C,Age characteristics,Total population by age groups,0 to 4 years,,,,,1570
M9C,Age characteristics,Total population by age groups,5 to 9 years,,,,,1680
M9C,Age characteristics,Total population by age groups,10 to 14 years,,,,,1955
M9C,Age characteristics,Total population by age groups,15 to 19 years,,,,,2315
M9C,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,435
M9C,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,445
M9C,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,495
M9C,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,445
M9C,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,495
M9C,Age characteristics,Total population by age groups,20 to 24 years,,,,,2240
M9C,Age characteristics,Total population by age groups,25 to 29 years,,,,,2020
M9C,Age characteristics,Total population by age groups,30 to 34 years,,,,,1895
M9C,Age characteristics,Total population by age groups,35 to 39 years,,,,,1960
M9C,Age characteristics,Total population by age groups,40 to 44 years,,,,,2580
M9C,Age characteristics,Total population by age groups,45 to 49 years,,,,,3035
M9C,Age characteristics,Total population by age groups,50 to 54 years,,,,,3100
M9C,Age characteristics,Total population by age groups,55 to 59 years,,,,,2620
M9C,Age characteristics,Total population by age groups,60 to 64 years,,,,,2205
M9C,Age characteristics,Total population by age groups,65 to 69 years,,,,,1665
M9C,Age characteristics,Total population by age groups,70 to 74 years,,,,,1580
M9C,Age characteristics,Total population by age groups,75 to 79 years,,,,,1620
M9C,Age characteristics,Total population by age groups,80 to 84 years,,,,,1370
M9C,Age characteristics,Total population by age groups,85 years and over,,,,,1275
M9C,Age characteristics,Median age of the population,,,,,,45.2
M9C,Age characteristics,% of the population aged 15 and over,,,,,,85.8
M9L,Age characteristics,Total population by age groups,,,,,,11995
M9L,Age characteristics,Total population by age groups,0 to 4 years,,,,,675
M9L,Age characteristics,Total population by age groups,5 to 9 years,,,,,690
M9L,Age characteristics,Total population by age groups,10 to 14 years,,,,,805
M9L,Age characteristics,Total population by age groups,15 to 19 years,,,,,840
M9L,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,185
M9L,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,155
M9L,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,180
M9L,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,155
M9L,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,165
M9L,Age characteristics,Total population by age groups,20 to 24 years,,,,,825
M9L,Age characteristics,Total population by age groups,25 to 29 years,,,,,750
M9L,Age characteristics,Total population by age groups,30 to 34 years,,,,,745
M9L,Age characteristics,Total population by age groups,35 to 39 years,,,,,790
M9L,Age characteristics,Total population by age groups,40 to 44 years,,,,,825
M9L,Age characteristics,Total population by age groups,45 to 49 years,,,,,940
M9L,Age characteristics,Total population by age groups,50 to 54 years,,,,,680
M9L,Age characteristics,Total population by age groups,55 to 59 years,,,,,605
M9L,Age characteristics,Total population by age groups,60 to 64 years,,,,,600
M9L,Age characteristics,Total population by age groups,65 to 69 years,,,,,575
M9L,Age characteristics,Total population by age groups,70 to 74 years,,,,,620
M9L,Age characteristics,Total population by age groups,75 to 79 years,,,,,560
M9L,Age characteristics,Total population by age groups,80 to 84 years,,,,,330
M9L,Age characteristics,Total population by age groups,85 years and over,,,,,145
M9L,Age characteristics,Median age of the population,,,,,,39.2
M9L,Age characteristics,% of the population aged 15 and over,,,,,,81.9
M9M,Age characteristics,Total population by age groups,,,,,,20680
M9M,Age characteristics,Total population by age groups,0 to 4 years,,,,,1420
M9M,Age characteristics,Total population by age groups,5 to 9 years,,,,,1310
M9M,Age characteristics,Total population by age groups,10 to 14 years,,,,,1340
M9M,Age characteristics,Total population by age groups,15 to 19 years,,,,,1420
M9M,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,295
M9M,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,295
M9M,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,285
M9M,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,285
M9M,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,255
M9M,Age characteristics,Total population by age groups,20 to 24 years,,,,,1450
M9M,Age characteristics,Total population by age groups,25 to 29 years,,,,,1385
M9M,Age characteristics,Total population by age groups,30 to 34 years,,,,,1450
M9M,Age characteristics,Total population by age groups,35 to 39 years,,,,,1415
M9M,Age characteristics,Total population by age groups,40 to 44 years,,,,,1530
M9M,Age characteristics,Total population by age groups,45 to 49 years,,,,,1610
M9M,Age characteristics,Total population by age groups,50 to 54 years,,,,,1465
M9M,Age characteristics,Total population by age groups,55 to 59 years,,,,,1110
M9M,Age characteristics,Total population by age groups,60 to 64 years,,,,,1005
M9M,Age characteristics,Total population by age groups,65 to 69 years,,,,,710
M9M,Age characteristics,Total population by age groups,70 to 74 years,,,,,775
M9M,Age characteristics,Total population by age groups,75 to 79 years,,,,,605
M9M,Age characteristics,Total population by age groups,80 to 84 years,,,,,420
M9M,Age characteristics,Total population by age groups,85 years and over,,,,,255
M9M,Age characteristics,Median age of the population,,,,,,37
M9M,Age characteristics,% of the population aged 15 and over,,,,,,80.3
M9N,Age characteristics,Total population by age groups,,,,,,24950
M9N,Age characteristics,Total population by age groups,0 to 4 years,,,,,1735
M9N,Age characteristics,Total population by age groups,5 to 9 years,,,,,1405
M9N,Age characteristics,Total population by age groups,10 to 14 years,,,,,1365
M9N,Age characteristics,Total population by age groups,15 to 19 years,,,,,1610
M9N,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,295
M9N,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,285
M9N,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,375
M9N,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,345
M9N,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,310
M9N,Age characteristics,Total population by age groups,20 to 24 years,,,,,1705
M9N,Age characteristics,Total population by age groups,25 to 29 years,,,,,1885
M9N,Age characteristics,Total population by age groups,30 to 34 years,,,,,1825
M9N,Age characteristics,Total population by age groups,35 to 39 years,,,,,1715
M9N,Age characteristics,Total population by age groups,40 to 44 years,,,,,1875
M9N,Age characteristics,Total population by age groups,45 to 49 years,,,,,1985
M9N,Age characteristics,Total population by age groups,50 to 54 years,,,,,1905
M9N,Age characteristics,Total population by age groups,55 to 59 years,,,,,1620
M9N,Age characteristics,Total population by age groups,60 to 64 years,,,,,1200
M9N,Age characteristics,Total population by age groups,65 to 69 years,,,,,840
M9N,Age characteristics,Total population by age groups,70 to 74 years,,,,,775
M9N,Age characteristics,Total population by age groups,75 to 79 years,,,,,605
M9N,Age characteristics,Total population by age groups,80 to 84 years,,,,,480
M9N,Age characteristics,Total population by age groups,85 years and over,,,,,430
M9N,Age characteristics,Median age of the population,,,,,,37.8
M9N,Age characteristics,% of the population aged 15 and over,,,,,,82
M9P,Age characteristics,Total population by age groups,,,,,,20970
M9P,Age characteristics,Total population by age groups,0 to 4 years,,,,,1110
M9P,Age characteristics,Total population by age groups,5 to 9 years,,,,,1070
M9P,Age characteristics,Total population by age groups,10 to 14 years,,,,,1120
M9P,Age characteristics,Total population by age groups,15 to 19 years,,,,,1305
M9P,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,245
M9P,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,275
M9P,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,255
M9P,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,265
M9P,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,260
M9P,Age characteristics,Total population by age groups,20 to 24 years,,,,,1185
M9P,Age characteristics,Total population by age groups,25 to 29 years,,,,,1080
M9P,Age characteristics,Total population by age groups,30 to 34 years,,,,,1120
M9P,Age characteristics,Total population by age groups,35 to 39 years,,,,,1180
M9P,Age characteristics,Total population by age groups,40 to 44 years,,,,,1395
M9P,Age characteristics,Total population by age groups,45 to 49 years,,,,,1610
M9P,Age characteristics,Total population by age groups,50 to 54 years,,,,,1495
M9P,Age characteristics,Total population by age groups,55 to 59 years,,,,,1280
M9P,Age characteristics,Total population by age groups,60 to 64 years,,,,,1170
M9P,Age characteristics,Total population by age groups,65 to 69 years,,,,,890
M9P,Age characteristics,Total population by age groups,70 to 74 years,,,,,960
M9P,Age characteristics,Total population by age groups,75 to 79 years,,,,,1060
M9P,Age characteristics,Total population by age groups,80 to 84 years,,,,,965
M9P,Age characteristics,Total population by age groups,85 years and over,,,,,960
M9P,Age characteristics,Median age of the population,,,,,,44.7
M9P,Age characteristics,% of the population aged 15 and over,,,,,,84.3
M9R,Age characteristics,Total population by age groups,,,,,,32580
M9R,Age characteristics,Total population by age groups,0 to 4 years,,,,,2030
M9R,Age characteristics,Total population by age groups,5 to 9 years,,,,,1975
M9R,Age characteristics,Total population by age groups,10 to 14 years,,,,,2065
M9R,Age characteristics,Total population by age groups,15 to 19 years,,,,,2110
M9R,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,425
M9R,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,435
M9R,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,410
M9R,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,415
M9R,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,430
M9R,Age characteristics,Total population by age groups,20 to 24 years,,,,,2135
M9R,Age characteristics,Total population by age groups,25 to 29 years,,,,,2075
M9R,Age characteristics,Total population by age groups,30 to 34 years,,,,,1845
M9R,Age characteristics,Total population by age groups,35 to 39 years,,,,,2020
M9R,Age characteristics,Total population by age groups,40 to 44 years,,,,,2235
M9R,Age characteristics,Total population by age groups,45 to 49 years,,,,,2410
M9R,Age characteristics,Total population by age groups,50 to 54 years,,,,,2330
M9R,Age characteristics,Total population by age groups,55 to 59 years,,,,,1930
M9R,Age characteristics,Total population by age groups,60 to 64 years,,,,,1730
M9R,Age characteristics,Total population by age groups,65 to 69 years,,,,,1325
M9R,Age characteristics,Total population by age groups,70 to 74 years,,,,,1220
